openTime,open,high,low,close,volume,closeTime
1777507200000,0.14466,0.2,0.12354,0.14209,2.676832179457001E7,1777593599999
1777593600000,0.14183,0.14746,0.12654,0.13558,1.618439786968E7,1777679999999
1777680000000,0.13583,0.1362,0.1145,0.11778,6669273.31341,1777766399999
1777766400000,0.11787,0.11787,0.10422,0.1061,8983646.3254,1777852799999
1777852800000,0.10589,0.11668,0.10101,0.1079,9472342.85304,1777939199999
1777939200000,0.10784,0.1113,0.10541,0.10949,6980046.71503,1778025599999
1778025600000,0.10949,0.11252,0.10504,0.10742,3986353.8437,1778111999999
1778112000000,0.10746,0.10747,0.08,0.10297,4218523.74171,1778198399999
1778198400000,0.10325,0.11214,0.09813,0.10407,8458857.70039,1778284799999
1778284800000,0.10373,0.10824,0.10351,0.1069,4100596.22341,1778371199999
1778371200000,0.10621,0.11057,0.10383,0.10777,3678008.81923,1778457599999
1778457600000,0.10839,0.10885,0.09968,0.10061,4118678.16247,1778543999999
1778544000000,0.10086,0.10086,0.0923,0.09359,3148674.74784,1778630399999
1778630400000,0.09317,0.09612,0.08814,0.08816,3260640.27856,1778716799999
1778716800000,0.08811,0.09276,0.0861,0.09038,2973948.18573,1778803199999
1778803200000,0.09038,0.09204,0.08339,0.08638,2172997.0158,1778889599999
1778889600000,0.08614,0.11325,0.07858,0.08003,4150338.21628,1778975999999
1778976000000,0.07966,0.08258,0.07597,0.07743,667702.89042,1779062399999
1779062400000,0.07707,0.07818,0.07313,0.0738,1644805.06682,1779148799999
1779148800000,0.07373,0.07402,0.06929,0.07012,963940.94011,1779235199999
1779235200000,0.06979,0.07368,0.06879,0.07018,1908393.67264,1779321599999
1779321600000,0.07025,0.08166,0.07025,0.07497,3769147.61224,1779407999999
1779408000000,0.07494,0.07648,0.06905,0.06913,2747675.24495,1779494399999
1779494400000,0.06926,0.07046,0.06484,0.06916,2418035.37659,1779580799999
1779580800000,0.06901,0.0696,0.0646,0.06578,1723761.93738,1779667199999
1779667200000,0.06662,0.06765,0.06274,0.06353,2630244.29977,1779753599999
1779753600000,0.06361,0.06361,0.0581,0.05819,2842921.18216,1779839999999
1779840000000,0.05823,0.05977,0.05726,0.05807,1567673.84184,1779926399999
1779926400000,0.05811,0.05879,0.05186,0.05452,3605511.13935,1780012799999
1780012800000,0.055,0.05638,0.0514,0.05282,1403914.62787,1780099199999
1780099200000,0.05204,0.05641,0.05193,0.05407,1437154.16551,1780185599999
1780185600000,0.05432,0.05774,0.05154,0.05228,1590809.85488,1780271999999
1780272000000,0.0525,0.05549,0.04914,0.05083,1410223.67778,1780358399999
1780358400000,0.05083,0.05193,0.04624,0.047,2749062.07757,1780444799999
1780444800000,0.04697,0.04964,0.04591,0.0468,2578574.02517,1780531199999
1780531200000,0.04692,0.04737,0.0426,0.0436,2147250.13658,1780617599999
1780617600000,0.04359,0.04404,0.03838,0.03992,3448852.60636,1780703999999
1780704000000,0.03997,0.04025,0.03716,0.03875,2045122.15848,1780790399999
1780790400000,0.03874,0.04406,0.03836,0.042,2945140.18871,1780876799999
1780876800000,0.04207,0.04845,0.04046,0.04334,6337038.51252,1780963199999
1780963200000,0.04332,0.0434,0.03947,0.04091,1402467.59171,1781049599999
1781049600000,0.04033,0.04033,0.03648,0.03685,1071069.96094,1781135999999
1781136000000,0.03686,0.04138,0.03686,0.03985,1354747.84398,1781222399999
1781222400000,0.03989,0.04212,0.03915,0.04034,1733888.5904,1781308799999
1781308800000,0.04031,0.05712,0.04025,0.05421,1.036317088224E7,1781395199999
1781395200000,0.05447,0.05901,0.05033,0.05421,1.311574343906001E7,1781481599999
1781481600000,0.05432,0.06004,0.05096,0.05208,6582883.41077,1781567999999
1781568000000,0.052,0.052,0.0482,0.04982,4150906.33233,1781654399999
1781654400000,0.04952,0.05214,0.04663,0.04967,4262857.27373,1781740799999
1781740800000,0.04957,0.06128,0.04919,0.05447,1.377123111263E7,1781827199999
1781827200000,0.05479,0.05544,0.04696,0.04975,7946022.94957,1781913599999
1781913600000,0.04983,0.05175,0.0465,0.04765,3058355.67359,1781999999999
1782000000000,0.04767,0.05085,0.04711,0.04931,2322708.10064,1782086399999
1782086400000,0.04926,0.05179,0.0473,0.04871,2854112.25723,1782172799999
1782172800000,0.0488,0.05022,0.04477,0.04881,5327134.40858,1782259199999
1782259200000,0.04875,0.05031,0.04252,0.04445,2588122.20982,1782345599999
1782345600000,0.04447,0.04447,0.03955,0.04091,2824594.81807,1782431999999
1782432000000,0.04096,0.04336,0.03954,0.041,2831197.96587,1782518399999
1782518400000,0.0411,0.04134,0.03926,0.04108,1044578.31231,1782604799999
1782604800000,0.04111,0.042,0.04014,0.0402,472792.09967,1782691199999
1782691200000,0.0401,0.04236,0.03938,0.04208,1499451.52489,1782777599999
1782777600000,0.0421,0.04547,0.03966,0.03969,3154642.78337,1782863999999
1782864000000,0.03961,0.04232,0.03869,0.03949,2392227.87224,1782950399999
1782950400000,0.0397,0.04429,0.03932,0.04333,1227543.49068,1783036799999
1783036800000,0.0434,0.04573,0.04232,0.04457,1044789.4381,1783123199999
1783123200000,0.04491,0.04952,0.0445,0.04595,2795811.75948,1783209599999
1783209600000,0.04551,0.04838,0.04384,0.04493,502315.8308,1783295999999
1783296000000,0.04492,0.04533,0.04147,0.04328,900554.74203,1783382399999
1783382400000,0.04328,0.04497,0.04178,0.04417,1168554.28179,1783468799999
1783468800000,0.04435,0.04501,0.04132,0.04145,1024114.35627,1783555199999
1783555200000,0.04159,0.04325,0.0401,0.04201,804614.27073,1783641599999
1783641600000,0.0419,0.04241,0.04121,0.04162,388139.04836,1783727999999
1783728000000,0.04156,0.04258,0.04077,0.04091,400316.42232,1783814399999
1783814400000,0.04095,0.04155,0.04003,0.04042,367685.05164,1783900799999
1783900800000,0.0404,0.04337,0.03981,0.04144,913927.62147,1783987199999
1783987200000,0.04136,0.04324,0.04109,0.04294,981270.99624,1784073599999
1784073600000,0.04284,0.04303,0.04136,0.04187,331410.59931,1784159999999
1784160000000,0.04224,0.04532,0.04013,0.04029,1385213.98881,1784246399999
1784246400000,0.04036,0.04147,0.03768,0.03786,1453757.30046,1784332799999
1784332800000,0.03782,0.0397,0.03745,0.03895,615372.87008,1784419199999
1784419200000,0.03877,0.03965,0.03787,0.03854,320467.03938,1784505599999
1784505600000,0.03855,0.0387,0.0374,0.03742,588333.4718,1784591999999
1784592000000,0.03738,0.03838,0.037,0.03808,291819.92548,1784678399999
1784678400000,0.03797,0.03855,0.03648,0.03826,432623.35878,1784764799999
1784764800000,0.03827,0.03899,0.03756,0.03796,642194.1487,1784851199999
1784851200000,0.03799,0.03942,0.03723,0.03823,461480.16017,1784937599999
1784937600000,0.03829,0.03849,0.03596,0.03755,226971.26178,1785023999999
1785024000000,0.03744,0.03817,0.03712,0.03793,394515.43284,1785110399999
1785110400000,0.0378,0.0398,0.03472,0.03486,2066195.87719,1785196799999
1785196800000,0.03507,0.03543,0.033,0.03479,717978.81578,1785283199999
1785283200000,0.03474,0.03497,0.03097,0.03176,1225001.73806,1785369599999
1785369600000,0.03172,0.03302,0.03153,0.03215,416140.81785,1785455999999
1785456000000,0.03223,0.03282,0.03101,0.0317,585600.59997,1785542399999
1785542400000,0.03176,0.03443,0.03163,0.03163,616150.29374,1785628799999
1785628800000,0.03171,0.03327,0.03149,0.03149,437067.52001,1785715199999
1785715200000,0.03156,0.0329,0.03023,0.03188,982357.08265,1785801599999
1785801600000,0.03179,0.03222,0.03097,0.03119,278983.74649,1785887999999
1785888000000,0.0311,0.03162,0.03083,0.03117,374030.9198,1785974399999
1785974400000,0.03109,0.03145,0.02997,0.03085,749611.97033,1786060799999
1786060800000,0.03088,0.03186,0.03,0.03051,419170.11011,1786147199999
1786147200000,0.03059,0.03154,0.03026,0.03128,228104.01047,1786233599999
1786233600000,0.03131,0.03203,0.03078,0.03113,463282.43741,1786319999999
1786320000000,0.03117,0.03239,0.03117,0.03163,245748.75773,1786406399999
1786406400000,0.03149,0.03219,0.02864,0.02872,819062.07881,1786492799999
1786492800000,0.0287,0.0293,0.028,0.02881,317344.59567,1786579199999
1786579200000,0.02889,0.02943,0.02768,0.02828,305428.59464,1786665599999
1786665600000,0.02844,0.02859,0.02604,0.02687,424534.02664,1786751999999
