openTime,open,high,low,close,volume,closeTime
1772776800000,0.116925,0.117837,0.1045,0.106641,3484060.0536,1772798399999
1772798400000,0.107853,0.111206,0.104407,0.108013,2527063.4886,1772819999999
1772820000000,0.108113,0.114189,0.106862,0.111632,1526530.4991,1772841599999
1772841600000,0.111978,0.116629,0.110399,0.11163,593147.5625,1772863199999
1772863200000,0.113083,0.114149,0.104963,0.104963,1108957.8786,1772884799999
1772884800000,0.106,0.110496,0.104369,0.106015,397583.6027,1772906399999
1772906400000,0.10563,0.1061,0.1033,0.104787,95215.317,1772927999999
1772928000000,0.104787,0.110147,0.104787,0.108489,189144.7054,1772949599999
1772949600000,0.108443,0.111398,0.106554,0.106733,222709.2521,1772971199999
1772971200000,0.107651,0.108127,0.105213,0.106547,131258.509,1772992799999
1772992800000,0.108387,0.11126,0.107666,0.110795,200410.4804,1773014399999
1773014400000,0.11103,0.11281,0.106719,0.107681,123846.5777,1773035999999
1773036000000,0.107969,0.109992,0.105307,0.106087,106407.9516,1773057599999
1773057600000,0.106185,0.107901,0.104651,0.105442,162348.2881,1773079199999
1773079200000,0.104729,0.107411,0.104262,0.105312,125431.0402,1773100799999
1773100800000,0.10425,0.108657,0.103315,0.1084,261997.0123,1773122399999
1773122400000,0.107986,0.108274,0.102072,0.105,1360510.6047,1773143999999
1773144000000,0.105,0.108747,0.101245,0.108747,274760.6773,1773165599999
1773165600000,0.1081,0.108716,0.1041,0.105749,179229.9758,1773187199999
1773187200000,0.10528,0.10528,0.099103,0.099173,187937.593,1773208799999
1773208800000,0.100079,0.10389,0.100079,0.10386,153054.0831,1773230399999
1773230400000,0.104846,0.10817,0.104495,0.107986,172767.0157,1773251999999
1773252000000,0.106562,0.108633,0.106351,0.107192,131412.8621,1773273599999
1773273600000,0.10799,0.108032,0.106193,0.10624,26023.3891,1773295199999
1773295200000,0.106015,0.111822,0.106014,0.108805,751348.9553,1773316799999
1773316800000,0.107417,0.10949,0.105901,0.108885,128018.0603,1773338399999
1773338400000,0.108324,0.11034,0.108299,0.109691,82749.7581,1773359999999
1773360000000,0.10878,0.11511,0.10878,0.11048,163425.3119,1773381599999
1773381600000,0.109488,0.110638,0.108262,0.108643,58350.2952,1773403199999
1773403200000,0.109298,0.110401,0.108469,0.109693,15771.8135,1773424799999
1773424800000,0.109116,0.10914,0.103509,0.105191,65546.2603,1773446399999
1773446400000,0.104781,0.10507,0.10444,0.104811,10437.1676,1773467999999
1773468000000,0.105678,0.11136,0.105677,0.11101,248496.1773,1773489599999
1773489600000,0.110912,0.11428,0.110912,0.112761,162695.9972,1773511199999
1773511200000,0.112859,0.119591,0.110104,0.118112,708982.158,1773532799999
1773532800000,0.118112,0.12069,0.115051,0.117547,233271.7202,1773554399999
1773554400000,0.113394,0.118776,0.112798,0.115683,99492.2007,1773575999999
1773576000000,0.11566,0.11566,0.111808,0.114121,127529.419,1773597599999
1773597600000,0.114154,0.116115,0.11364,0.115396,55657.0772,1773619199999
1773619200000,0.115148,0.115618,0.113693,0.113693,44989.8005,1773640799999
1773640800000,0.115293,0.115293,0.11021,0.110718,153349.3414,1773662399999
1773662400000,0.110378,0.111611,0.108271,0.108271,129865.7043,1773683999999
1773684000000,0.108348,0.10871,0.106894,0.107696,85469.9328,1773705599999
1773705600000,0.106934,0.10834,0.105518,0.105612,16462.796,1773727199999
1773727200000,0.105001,0.107034,0.105001,0.10655,39542.379,1773748799999
1773748800000,0.104938,0.106715,0.104004,0.106634,123664.8498,1773770399999
1773770400000,0.106359,0.108028,0.10585,0.106917,56596.2236,1773791999999
1773792000000,0.10796,0.10796,0.106443,0.106559,42355.3698,1773813599999
1773813600000,0.105704,0.10691,0.103692,0.10627,84705.5766,1773835199999
1773835200000,0.106039,0.106039,0.10184,0.103801,66741.0346,1773856799999
