openTime,open,high,low,close,volume,closeTime
1734595200000,0.8,0.83105,0.75574,0.76201,93125.65982164,1734623999999
1734624000000,0.75999,0.77742,0.64611,0.70515,99251.74596578,1734652799999
1734652800000,0.69954,0.71871,0.67111,0.6819,37831.80086917,1734681599999
1734681600000,0.68324,0.68633,0.54413,0.68623,124480.27706297,1734710399999
1734710400000,0.68224,0.79952,0.67701,0.7892,84937.43622037,1734739199999
1734739200000,0.80411,0.80888,0.76861,0.77967,28879.10070158,1734767999999
1734768000000,0.78625,0.78776,0.7039,0.74358,19245.71807088,1734796799999
1734796800000,0.74695,0.74695,0.67902,0.69844,48067.5602426,1734825599999
1734825600000,0.69221,0.71451,0.67048,0.69331,5421.22520523,1734854399999
1734854400000,0.69777,0.74743,0.69109,0.69217,44901.81353426,1734883199999
1734883200000,0.71444,0.73178,0.69038,0.71693,40064.26866158,1734911999999
1734912000000,0.71046,0.77957,0.70716,0.71609,38970.62631652,1734940799999
1734940800000,0.72597,0.73714,0.69414,0.72935,33963.10521058,1734969599999
1734969600000,0.72507,0.7783,0.71891,0.76641,28485.57381935,1734998399999
1734998400000,0.75493,0.781,0.74135,0.75331,16242.20391355,1735027199999
1735027200000,0.75117,0.77444,0.73249,0.7676,280195.09013548,1735055999999
1735056000000,0.76761,0.7763,0.7493,0.77321,98309.17022855,1735084799999
1735084800000,0.77135,0.77367,0.75404,0.75679,46379.89193581,1735113599999
1735113600000,0.7534,0.7842,0.74678,0.78188,37109.99817749,1735142399999
1735142400000,0.78156,0.78236,0.74251,0.76566,44550.28963879,1735171199999
1735171200000,0.78117,0.78415,0.74,0.74,30577.78746344,1735199999999
1735200000000,0.73568,0.74244,0.71658,0.73178,28001.51230108,1735228799999
1735228800000,0.72992,0.74482,0.70781,0.71356,37952.31728814,1735257599999
1735257600000,0.71549,0.73169,0.70518,0.70518,12572.16158725,1735286399999
1735286400000,0.71035,0.76267,0.69859,0.70443,71158.00575567,1735315199999
1735315200000,0.69826,0.71496,0.69392,0.69933,10704.92586581,1735343999999
1735344000000,0.69923,0.69923,0.67729,0.67931,8608.60449835,1735372799999
1735372800000,0.67799,0.699,0.66069,0.68264,28178.56267526,1735401599999
1735401600000,0.68378,0.72803,0.68378,0.72169,105038.26448193,1735430399999
1735430400000,0.72189,0.7219,0.70499,0.71631,15519.19166746,1735459199999
1735459200000,0.72113,0.72458,0.69972,0.70071,37394.244107,1735487999999
1735488000000,0.69815,0.69836,0.66006,0.66014,23178.18398434,1735516799999
1735516800000,0.66273,0.67336,0.65006,0.66005,16112.21043149,1735545599999
1735545600000,0.65998,0.66915,0.63204,0.64036,51397.36195842,1735574399999
1735574400000,0.64148,0.73364,0.63973,0.67169,192000.79064288,1735603199999
1735603200000,0.677,0.69255,0.66391,0.6759,32967.08559243,1735631999999
1735632000000,0.67872,0.75432,0.67872,0.75121,68316.01560192,1735660799999
1735660800000,0.752,0.76856,0.72315,0.72546,47338.99827741,1735689599999
1735689600000,0.72852,0.74535,0.72756,0.72783,2906.28944856,1735718399999
1735718400000,0.73139,0.73532,0.71722,0.72951,45946.15331043,1735747199999
1735747200000,0.73085,0.7564,0.72171,0.75527,21589.88437373,1735775999999
1735776000000,0.76635,0.85754,0.76635,0.83048,69962.29548058,1735804799999
1735804800000,0.83039,0.86129,0.8124,0.82782,86086.38665357,1735833599999
1735833600000,0.82895,0.83973,0.80378,0.82972,36828.07186282,1735862399999
1735862400000,0.825,0.825,0.8,0.81023,12044.13616827,1735891199999
1735891200000,0.81472,0.85769,0.80807,0.84927,39711.9143913,1735919999999
1735920000000,0.85323,0.85864,0.82599,0.83765,70262.61633497,1735948799999
1735948800000,0.83231,0.83231,0.794,0.81115,27903.82511112,1735977599999
1735977600000,0.8102,0.84754,0.79253,0.8056,111530.96556946,1736006399999
1736006400000,0.8148,0.87236,0.8148,0.85439,87529.48544518,1736035199999
1736035200000,0.85438,0.89145,0.84955,0.87115,75539.43125546,1736063999999
1736064000000,0.86355,0.86447,0.83232,0.85197,44552.12329281,1736092799999
1736092800000,0.8502,0.93282,0.83904,0.90698,80577.8445576,1736121599999
1736121600000,0.91861,0.91861,0.87272,0.88865,13386.43053001,1736150399999
1736150400000,0.89336,0.9677,0.87676,0.95706,197377.02446305,1736179199999
1736179200000,0.95894,0.9789,0.89386,0.90092,113964.02093899,1736207999999
1736208000000,0.90012,0.90023,0.81928,0.825,32240.08709187,1736236799999
1736236800000,0.82412,0.85166,0.81456,0.8371,69697.91995214,1736265599999
1736265600000,0.83385,0.84705,0.80588,0.8282,60754.29782217,1736294399999
1736294400000,0.82768,0.82768,0.74749,0.76285,61868.39471688,1736323199999
1736323200000,0.76603,0.8279,0.76562,0.82191,56565.85425827,1736351999999
1736352000000,0.80568,0.82013,0.74857,0.82,46838.87774708,1736380799999
1736380800000,0.81286,0.81569,0.76201,0.76201,3340.99138802,1736409599999
1736409600000,0.76258,0.80693,0.7432,0.79485,24968.15845876,1736438399999
1736438400000,0.7962,0.7978,0.72585,0.76635,50496.89540833,1736467199999
1736467200000,0.76663,0.81985,0.76663,0.81617,15666.09359557,1736495999999
1736496000000,0.82496,0.84248,0.76,0.77793,52221.55423451,1736524799999
1736524800000,0.76791,0.81583,0.76791,0.79533,7383.88655356,1736553599999
1736553600000,0.778,0.77825,0.77101,0.7759,3241.67477438,1736582399999
1736582400000,0.77763,0.78119,0.76826,0.77315,5887.57214163,1736611199999
1736611200000,0.77059,0.79509,0.76888,0.77554,3184.16836847,1736639999999
1736640000000,0.77556,0.7783,0.7574,0.75804,2702.80734175,1736668799999
1736668800000,0.75409,0.77008,0.74361,0.76485,6149.54587955,1736697599999
1736697600000,0.76003,0.76003,0.72905,0.73048,17320.52096314,1736726399999
1736726400000,0.75499,0.75499,0.69149,0.69678,54993.71017411,1736755199999
1736755200000,0.69528,0.69528,0.62,0.68636,70536.01874887,1736783999999
1736784000000,0.68385,0.7244,0.64776,0.654,40123.65945541,1736812799999
1736812800000,0.65334,0.66626,0.61476,0.63242,74872.90735949,1736841599999
1736841600000,0.6451,0.69524,0.62892,0.66564,134903.95577425,1736870399999
1736870400000,0.6597,0.66294,0.62102,0.647,140927.7454464,1736899199999
1736899200000,0.63474,0.65489,0.62149,0.63298,41848.1572313,1736927999999
1736928000000,0.634,0.68289,0.59696,0.67131,66035.74870731,1736956799999
1736956800000,0.67495,0.68976,0.64159,0.68008,76008.98382194,1736985599999
1736985600000,0.68001,0.68001,0.63201,0.63522,20421.58498488,1737014399999
1737014400000,0.631,0.67415,0.597,0.63291,149163.11704703,1737043199999
1737043200000,0.63245,0.66958,0.62099,0.62476,76912.99887313,1737071999999
1737072000000,0.62788,0.64001,0.61574,0.63554,36923.52291349,1737100799999
1737100800000,0.63357,0.71993,0.63357,0.6841,172959.75150116,1737129599999
1737129600000,0.68813,0.73,0.68813,0.72336,39927.96661854,1737158399999
1737158400000,0.72396,0.73567,0.63035,0.63465,23846.77838808,1737187199999
1737187200000,0.62942,0.63591,0.60286,0.62818,93244.05734245,1737215999999
1737216000000,0.62939,0.66551,0.58609,0.6154,106418.48088005,1737244799999
1737244800000,0.61555,0.65244,0.61154,0.63603,156131.26307255,1737273599999
1737273600000,0.63994,0.76527,0.61954,0.66112,820321.33149442,1737302399999
1737302400000,0.65997,0.67758,0.58375,0.58896,210094.54164253,1737331199999
1737331200000,0.58538,0.63264,0.53764,0.62159,126105.90463713,1737359999999
1737360000000,0.61217,0.65227,0.56413,0.57071,95714.54544391,1737388799999
1737388800000,0.56621,0.57401,0.52884,0.54895,62997.72109195,1737417599999
1737417600000,0.54485,0.55962,0.53712,0.55543,16049.86626873,1737446399999
1737446400000,0.55156,0.57025,0.55156,0.55856,23376.84493578,1737475199999
1737475200000,0.55783,0.67708,0.5535,0.65099,217443.00882001,1737503999999
1737504000000,0.65051,0.67337,0.63977,0.66653,63508.18506771,1737532799999
1737532800000,0.66003,0.66028,0.62296,0.63234,158811.15292519,1737561599999
1737561600000,0.62497,0.66023,0.62089,0.62256,63058.0098987,1737590399999
1737590400000,0.62089,0.62225,0.59733,0.60925,10617.76259402,1737619199999
1737619200000,0.60845,0.61192,0.56025,0.57138,46653.34976938,1737647999999
1737648000000,0.57037,0.58719,0.55587,0.58465,67685.5813628,1737676799999
1737676800000,0.58352,0.61842,0.56094,0.59553,15380.07451403,1737705599999
1737705600000,0.60718,0.61439,0.58523,0.58523,18812.22753326,1737734399999
1737734400000,0.58716,0.59691,0.55392,0.55976,67620.74575575,1737763199999
1737763200000,0.55599,0.55806,0.54776,0.54776,3999.22980856,1737791999999
1737792000000,0.54767,0.57513,0.54767,0.57326,17560.35639289,1737820799999
1737820800000,0.57002,0.57004,0.53952,0.53952,17306.16098876,1737849599999
1737849600000,0.5387,0.54727,0.53288,0.53872,27167.42636798,1737878399999
1737878400000,0.53887,0.54,0.52711,0.53537,50128.82038293,1737907199999
