openTime,open,high,low,close,volume,closeTime
1775570400000,0.017761,0.017834,0.017721,0.017721,15676.135388,1775577599999
1775577600000,0.017747,0.018498,0.017693,0.018032,485186.44668717,1775584799999
1775584800000,0.017885,0.017885,0.017885,0.017885,0.14639125,1775591999999
1775592000000,0.018078,0.018167,0.018078,0.018167,11436.61098046,1775599199999
1775599200000,0.018443,0.018503,0.018428,0.018503,21166.95869011,1775606399999
1775606400000,0.018558,0.018558,0.018456,0.018456,35344.98956138,1775613599999
1775628000000,0.018497,0.018497,0.018433,0.018433,2685.28007424,1775635199999
1775635200000,0.018519,0.018519,0.018503,0.018503,10804.38859894,1775642399999
1775642400000,0.018376,0.018376,0.018376,0.018376,400.0,1775649599999
1775649600000,0.018489,0.018489,0.018489,0.018489,211.39879446,1775656799999
1775656800000,0.01847,0.0202,0.018247,0.018787,976018.81067598,1775663999999
1775664000000,0.018781,0.018781,0.018422,0.018465,833287.09836713,1775671199999
1775671200000,0.018367,0.018423,0.018221,0.018221,23490.35028269,1775678399999
1775678400000,0.018362,0.018366,0.018362,0.018366,10890.8735771,1775685599999
1775685600000,0.018289,0.018289,0.018139,0.018262,99070.24409981,1775692799999
1775692800000,0.018256,0.018256,0.018175,0.018207,83490.26373281,1775699999999
1775700000000,0.018366,0.018644,0.018366,0.018644,12427.52917828,1775707199999
1775707200000,0.018694,0.018725,0.018573,0.018583,59775.02716238,1775714399999
1775714400000,0.018514,0.018746,0.018514,0.018731,64190.59163162,1775721599999
1775721600000,0.018654,0.018654,0.018515,0.018627,31408.93304135,1775728799999
1775728800000,0.018628,0.019521,0.018583,0.018596,528239.22196259,1775735999999
1775736000000,0.018606,0.019091,0.018566,0.018624,1388820.38660752,1775743199999
1775743200000,0.018606,0.019043,0.018606,0.018845,105705.60269986,1775750399999
1775750400000,0.01896,0.01896,0.018761,0.018761,65118.67256914,1775757599999
1775757600000,0.018849,0.018931,0.018848,0.018848,5215.99507637,1775764799999
1775764800000,0.01894,0.01894,0.018753,0.018753,23332.62151918,1775771999999
1775772000000,0.018747,0.018865,0.018685,0.018686,84430.74480685,1775779199999
1775779200000,0.018988,0.018988,0.018946,0.018946,8494.58416538,1775786399999
1775786400000,0.018865,0.018865,0.018865,0.018865,1033.00417617,1775793599999
1775800800000,0.018701,0.018701,0.018681,0.018694,54964.38252596,1775807999999
1775808000000,0.018601,0.018618,0.018601,0.018615,26870.16734324,1775815199999
1775815200000,0.018675,0.018675,0.018655,0.018655,6995.7550756,1775822399999
1775822400000,0.018744,0.018744,0.018729,0.018729,9594.96826289,1775829599999
