openTime,open,high,low,close,volume,closeTime
1629273600000,0.70657,0.78314,0.68927,0.77984,673638.80133979,1629302399999
1629302400000,0.77985,0.78746,0.70669,0.73064,621565.36706877,1629331199999
1629331200000,0.73261,0.76886,0.71211,0.75189,222213.76017432,1629359999999
1629360000000,0.75395,0.79738,0.72996,0.78665,556684.55208008,1629388799999
1629388800000,0.78686,0.84283,0.75781,0.84283,493501.75542828,1629417599999
1629417600000,0.84232,0.93528,0.83894,0.89021,793736.00144162,1629446399999
1629446400000,0.89149,0.93503,0.87925,0.89697,769456.94590685,1629475199999
1629475200000,0.89833,0.91595,0.8674,0.8919,415923.71974764,1629503999999
1629504000000,0.88984,0.90066,0.86214,0.89784,262059.50199514,1629532799999
1629532800000,0.8963,0.90261,0.8502,0.87548,461656.50194483,1629561599999
1629561600000,0.87634,0.90299,0.84307,0.84438,166350.12370829,1629590399999
1629590400000,0.84579,0.88956,0.84346,0.8851,101935.33000134,1629619199999
1629619200000,0.88361,0.89561,0.82275,0.847,196306.91219494,1629647999999
1629648000000,0.847,0.92282,0.83185,0.91557,364304.04025757,1629676799999
1629676800000,0.91816,0.9253,0.8814,0.89555,279772.54489686,1629705599999
1629705600000,0.89364,0.90009,0.857,0.87153,208873.4165664,1629734399999
1629734400000,0.87294,0.88819,0.85572,0.87325,315597.84568412,1629763199999
1629763200000,0.87484,0.88078,0.84115,0.86677,98924.11360676,1629791999999
1629792000000,0.86722,0.86722,0.76732,0.7934,493152.16246053,1629820799999
1629820800000,0.79455,0.81285,0.76073,0.78464,450482.65133426,1629849599999
1629849600000,0.78919,0.82435,0.78865,0.81247,46332.51321323,1629878399999
1629878400000,0.81076,0.82518,0.75649,0.82518,272270.85114138,1629907199999
1629907200000,0.82503,0.83334,0.7986,0.81079,195631.57912323,1629935999999
1629936000000,0.81191,0.82091,0.7322,0.74334,152245.58627319,1629964799999
1629964800000,0.74477,0.7604,0.725,0.73538,199652.11588668,1629993599999
1629993600000,0.73614,0.75515,0.72176,0.73525,165086.6926284,1630022399999
1630022400000,0.735,0.75462,0.71728,0.75339,58968.89749761,1630051199999
1630051200000,0.7539,0.78984,0.74481,0.77908,238540.63294626,1630079999999
1630080000000,0.78067,0.7964,0.77484,0.78263,90877.09757367,1630108799999
1630108800000,0.78265,0.78632,0.76155,0.77314,54287.41692059,1630137599999
1630137600000,0.77346,0.80456,0.77146,0.78843,179777.56292833,1630166399999
1630166400000,0.78994,0.79855,0.76646,0.77326,74015.76479672,1630195199999
1630195200000,0.77241,0.79337,0.7481,0.76838,67350.40619412,1630223999999
1630224000000,0.7714,0.77455,0.753,0.75658,85693.54311011,1630252799999
1630252800000,0.75978,0.7856,0.7562,0.77855,123469.8997608,1630281599999
1630281600000,0.77099,0.77596,0.74581,0.75048,82474.31453835,1630310399999
1630310400000,0.75147,0.76101,0.7264,0.7486,118033.48069571,1630339199999
1630339200000,0.74838,0.76584,0.7165,0.72224,153873.17414139,1630367999999
1630368000000,0.72061,0.74765,0.71658,0.74562,46899.61829951,1630396799999
1630396800000,0.7471,0.76771,0.73126,0.75179,174384.96888405,1630425599999
1630425600000,0.7523,0.76126,0.71493,0.72572,117464.30282397,1630454399999
1630454400000,0.7184,0.74294,0.70373,0.73292,88872.45927213,1630483199999
1630483200000,0.73339,0.75993,0.73307,0.75378,205745.66046275,1630511999999
1630512000000,0.75893,0.78388,0.74804,0.77907,237781.75832008,1630540799999
1630540800000,0.77671,0.79947,0.77147,0.78735,188200.7243543,1630569599999
1630569600000,0.78707,0.79836,0.7503,0.76222,330036.81783391,1630598399999
1630598400000,0.76281,0.78008,0.75576,0.76381,224276.59634124,1630627199999
1630627200000,0.7638,0.77529,0.7448,0.76606,80528.86164486,1630655999999
1630656000000,0.76779,0.78611,0.76649,0.77483,239423.31401422,1630684799999
1630684800000,0.77706,0.78788,0.75827,0.76918,123915.32616021,1630713599999
1630713600000,0.767,0.80605,0.76285,0.80478,131289.06036892,1630742399999
1630742400000,0.80477,0.82318,0.78945,0.7945,337404.07041958,1630771199999
1630771200000,0.79444,0.80159,0.77598,0.79995,173403.25292407,1630799999999
1630800000000,0.80172,0.81377,0.78754,0.80109,66245.02185223,1630828799999
1630828800000,0.80304,0.87235,0.80304,0.83758,642534.93984993,1630857599999
1630857600000,0.84234,0.86629,0.82995,0.86172,262079.64943772,1630886399999
1630886400000,0.85663,0.89297,0.84323,0.88492,295202.40203451,1630915199999
1630915200000,0.88507,0.9058,0.7705,0.84999,704731.98810579,1630943999999
1630944000000,0.84828,0.90644,0.83659,0.89687,419821.7231525,1630972799999
1630972800000,0.88994,0.8902,0.83,0.84321,176099.13315243,1631001599999
1631001600000,0.84543,0.84543,0.58934,0.70745,815150.24966855,1631030399999
1631030400000,0.71553,0.74574,0.65729,0.7225,421705.62412963,1631059199999
1631059200000,0.70582,0.72624,0.63,0.6507,398261.00722174,1631087999999
1631088000000,0.65182,0.69716,0.64516,0.6797,136845.48760199,1631116799999
1631116800000,0.68,0.72933,0.67851,0.69397,204351.25083495,1631145599999
