openTime,open,high,low,close,volume,closeTime
1737122400000,0.77204,0.8,0.75512,0.75746,884642.13782084,1737129599999
1737129600000,0.75741,0.78557,0.745,0.74804,824771.71159765,1737136799999
1737136800000,0.74788,0.75917,0.72,0.74908,453244.0987582,1737143999999
1737144000000,0.74851,0.77,0.74797,0.75651,370893.24685765,1737151199999
1737151200000,0.75681,0.76996,0.74402,0.75775,276191.21935866,1737158399999
1737158400000,0.75732,0.76461,0.70112,0.72815,322623.70577565,1737165599999
1737165600000,0.727,0.73106,0.69959,0.70092,120314.35771527,1737172799999
1737172800000,0.69931,0.69983,0.66075,0.66649,202299.95483466,1737179999999
1737180000000,0.66747,0.68398,0.66193,0.67325,371490.721933,1737187199999
1737187200000,0.67103,0.67196,0.65288,0.66544,507175.40346257,1737194399999
1737194400000,0.66494,0.67836,0.64417,0.67676,603048.69334139,1737201599999
1737201600000,0.67567,0.68223,0.67009,0.68075,217135.08559834,1737208799999
1737208800000,0.68053,0.68053,0.65539,0.65685,259814.28182094,1737215999999
1737216000000,0.6574,0.65912,0.64,0.6425,510920.77341343,1737223199999
1737223200000,0.64452,0.65945,0.64383,0.65687,271099.47160933,1737230399999
1737230400000,0.65611,0.66318,0.64936,0.64938,182406.03582356,1737237599999
1737237600000,0.64938,0.66232,0.64743,0.66037,120380.44691609,1737244799999
1737244800000,0.66037,0.66343,0.644,0.64842,60936.8532834,1737251999999
1737266400000,0.64804,0.65448,0.61166,0.62013,677538.01102418,1737273599999
1737273600000,0.61799,0.61865,0.53564,0.58972,1678329.04449499,1737280799999
1737280800000,0.59011,0.60294,0.57231,0.57679,676965.72875561,1737287999999
1737288000000,0.57609,0.59109,0.56763,0.59046,332662.4084592,1737295199999
1737295200000,0.59005,0.62051,0.5881,0.61708,812129.98221347,1737302399999
1737302400000,0.61601,0.6319,0.6057,0.62063,687447.67159696,1737309599999
1737309600000,0.6206,0.62158,0.59,0.61126,413740.66883523,1737316799999
1737316800000,0.61051,0.61371,0.55264,0.56338,814021.66122004,1737323999999
