openTime,open,high,low,close,volume,closeTime
1552024800000,0.010549,0.010549,0.010545,0.010545,5496.63535111,1552046399999
1552046400000,0.010405,0.011091,0.010405,0.011091,52757.704501,1552067999999
1552068000000,0.010873,0.010977,0.010497,0.010704,309562.74379154,1552089599999
1552089600000,0.010792,0.010792,0.010792,0.010792,4621.50775766,1552111199999
1552111200000,0.010429,0.01098,0.010429,0.01093,188299.9530175,1552132799999
1552132800000,0.01094,0.011205,0.010757,0.011081,101183.7023313,1552154399999
1552154400000,0.01118,0.011429,0.0111,0.011298,135069.04888875,1552175999999
1552176000000,0.011479,0.011479,0.011479,0.011479,868.98356513,1552197599999
1552197600000,0.011139,0.011293,0.011139,0.011212,8129.82273794,1552219199999
1552219200000,0.010938,0.011103,0.010779,0.01083,172498.45994436,1552240799999
1552240800000,0.011071,0.01126,0.010911,0.011083,25618.43531711,1552262399999
1552284000000,0.011169,0.011293,0.011018,0.011209,113642.30561452,1552305599999
1552305600000,0.011006,0.01113,0.010871,0.01113,60098.78866378,1552327199999
1552327200000,0.011196,0.011602,0.01118,0.011427,67322.15929081,1552348799999
1552348800000,0.011514,0.01154,0.011242,0.01154,90934.74860934,1552370399999
1552370400000,0.011294,0.011481,0.011245,0.011481,78789.13796982,1552391999999
1552392000000,0.01122,0.014381,0.01122,0.012428,1189507.85167402,1552413599999
1552413600000,0.012519,0.01336,0.012264,0.012396,549076.8634409,1552435199999
1552435200000,0.0125,0.013207,0.012495,0.012759,38703.35332948,1552456799999
1552456800000,0.012895,0.012895,0.01,0.01245,156107.2123045,1552478399999
1552478400000,0.012443,0.012536,0.011893,0.01207,257192.48008763,1552499999999
1552500000000,0.012061,0.012287,0.01192,0.012031,29809.73986862,1552521599999
1552521600000,0.012453,0.012489,0.012217,0.012442,12683.09475115,1552543199999
1552543200000,0.012255,0.012347,0.01195,0.012127,175644.27795009,1552564799999
1552564800000,0.012302,0.012391,0.012051,0.012371,181280.29703292,1552586399999
1552586400000,0.012396,0.012472,0.01211,0.012158,319597.52562928,1552607999999
1552608000000,0.012377,0.012377,0.012328,0.012328,1492.74162096,1552629599999
1552629600000,0.012225,0.012476,0.012158,0.012476,50185.81933152,1552651199999
1552651200000,0.012473,0.012566,0.012241,0.012566,68813.3083759,1552672799999
1552672800000,0.012248,0.012531,0.012237,0.012531,36727.20332872,1552694399999
1552694400000,0.012486,0.012544,0.012314,0.012517,22243.67890898,1552715999999
1552716000000,0.0127,0.012834,0.01255,0.012834,182814.48359473,1552737599999
1552737600000,0.012814,0.012814,0.012455,0.012522,247850.31103444,1552759199999
1552759200000,0.012671,0.012717,0.012429,0.012717,54021.64464109,1552780799999
1552780800000,0.012646,0.012646,0.012456,0.012456,3823.107243,1552802399999
1552802400000,0.012689,0.012799,0.012502,0.01278,118723.85649748,1552823999999
1552824000000,0.012767,0.012767,0.012463,0.012463,192191.0240612,1552845599999
1552845600000,0.012544,0.012745,0.012544,0.012718,26051.96103705,1552867199999
1552867200000,0.01275,0.01275,0.01275,0.01275,900.0,1552888799999
1552888800000,0.012603,0.012632,0.012023,0.012192,95811.73368987,1552910399999
1552910400000,0.012079,0.01209,0.011726,0.011989,599343.67590597,1552931999999
1552932000000,0.011962,0.012165,0.011655,0.012106,409593.20592277,1552953599999
1552953600000,0.011619,0.011773,0.011518,0.011518,49723.53732361,1552975199999
1552975200000,0.011845,0.011846,0.011639,0.011661,114206.76336031,1552996799999
1552996800000,0.011758,0.0119,0.011672,0.0119,274256.9167445,1553018399999
1553018400000,0.011898,0.011989,0.011787,0.011841,115383.66522538,1553039999999
1553040000000,0.011836,0.011836,0.011476,0.011481,36318.25278372,1553061599999
1553061600000,0.011366,0.011664,0.011282,0.011497,58372.41164569,1553083199999
1553083200000,0.011497,0.012081,0.011497,0.011761,401314.86760455,1553104799999
1553104800000,0.011527,0.011803,0.011449,0.011787,72320.4214505,1553126399999
1553126400000,0.011821,0.011821,0.011549,0.011549,1409.65162447,1553147999999
1553148000000,0.011541,0.01163,0.011371,0.011599,85764.53409655,1553169599999
1553169600000,0.011641,0.011641,0.010977,0.011051,75500.16076428,1553191199999
1553191200000,0.010994,0.011164,0.010909,0.010978,30786.56185483,1553212799999
1553212800000,0.011091,0.011155,0.011005,0.011155,8380.49315937,1553234399999
1553234400000,0.011131,0.011343,0.011012,0.011343,56414.81073744,1553255999999
1553256000000,0.011324,0.011396,0.011114,0.011171,115225.46627361,1553277599999
1553277600000,0.011387,0.011444,0.011164,0.011444,177091.80901619,1553299199999
1553299200000,0.011485,0.011485,0.0112,0.011299,40888.07793084,1553320799999
1553320800000,0.011238,0.011388,0.011061,0.011388,80772.41199379,1553342399999
1553342400000,0.011222,0.011333,0.010963,0.011289,106045.19599992,1553363999999
1553364000000,0.011278,0.011279,0.011005,0.011032,194903.47578662,1553385599999
1553407200000,0.01093,0.011124,0.01093,0.01102,112447.8374448,1553428799999
1553428800000,0.011191,0.011191,0.010919,0.011058,64239.88824881,1553450399999
1553450400000,0.011165,0.01125,0.010968,0.01121,300154.261886,1553471999999
1553493600000,0.010954,0.011201,0.010954,0.011005,15409.25974387,1553515199999
1553515200000,0.010874,0.010895,0.010546,0.010777,220641.91393122,1553536799999
1553536800000,0.0105,0.010758,0.010357,0.010509,295772.91699353,1553558399999
1553580000000,0.010596,0.010887,0.010539,0.010887,44780.33290517,1553601599999
1553601600000,0.010684,0.011063,0.010533,0.010698,427916.13590108,1553623199999
1553623200000,0.010694,0.010774,0.010351,0.010537,216474.6845611,1553644799999
1553644800000,0.010835,0.011,0.010611,0.011,266559.89139177,1553666399999
1553666400000,0.011,0.011109,0.010892,0.011109,214997.25048908,1553687999999
1553688000000,0.010963,0.01112,0.010884,0.011036,215798.8469118,1553709599999
1553709600000,0.01089,0.011279,0.010684,0.011279,314924.37693418,1553731199999
1553752800000,0.010827,0.01099,0.010656,0.010656,50062.64536478,1553774399999
1553774400000,0.010883,0.011086,0.01074,0.010833,52144.83969324,1553795999999
1553796000000,0.011009,0.011105,0.010842,0.010955,49098.31157746,1553817599999
1553817600000,0.010955,0.010955,0.010744,0.010764,26550.26860894,1553839199999
