openTime,open,high,low,close,volume,closeTime
1565352000000,0.043692,0.043846,0.043541,0.043734,477557.402908,1565366399999
1565366400000,0.043824,0.044,0.043179,0.044,159773.142996,1565380799999
1565380800000,0.043151,0.04322,0.042286,0.042619,95760.249584,1565395199999
1565395200000,0.04276,0.044001,0.04276,0.044001,230.761887,1565409599999
1565409600000,0.044699,0.044954,0.044295,0.044482,23603.124805,1565423999999
1565424000000,0.044653,0.045104,0.043193,0.043193,43289.801948,1565438399999
1565438400000,0.04352,0.045645,0.04352,0.045054,237874.467543,1565452799999
1565452800000,0.044993,0.047699,0.044993,0.046127,126441.410842,1565467199999
1565467200000,0.046304,0.047483,0.046268,0.046268,629912.422087,1565481599999
1565481600000,0.047216,0.04833,0.047216,0.047817,5040.882994,1565495999999
1565496000000,0.047807,0.048171,0.046828,0.047513,6137.656967,1565510399999
1565510400000,0.046625,0.047693,0.046115,0.0472,78722.523945,1565524799999
1565524800000,0.046813,0.047205,0.046697,0.047139,145957.869428,1565539199999
1565539200000,0.047491,0.050083,0.047491,0.04937,959461.851087,1565553599999
1565553600000,0.049649,0.049963,0.048664,0.049261,76394.254685,1565567999999
1565568000000,0.04823,0.04823,0.04742,0.047531,1014.898258,1565582399999
1565582400000,0.048288,0.048414,0.04742,0.047498,12965.973521,1565596799999
1565596800000,0.047522,0.047986,0.047028,0.047272,63709.988482,1565611199999
1565611200000,0.047372,0.047519,0.047206,0.047447,10973.306957,1565625599999
1565625600000,0.047846,0.048522,0.047591,0.0476,47881.546912,1565639999999
1565640000000,0.047614,0.047645,0.047244,0.047297,14707.14758,1565654399999
1565654400000,0.046542,0.046542,0.046542,0.046542,760.849798,1565668799999
1565668800000,0.046138,0.046633,0.045661,0.046633,16487.189723,1565683199999
1565683200000,0.046161,0.046161,0.045508,0.045899,96066.501468,1565697599999
1565697600000,0.0459,0.0459,0.044619,0.045344,343653.215626,1565711999999
1565712000000,0.045695,0.0467,0.045695,0.046614,85820.233383,1565726399999
1565726400000,0.046699,0.0467,0.046218,0.0467,25140.778042,1565740799999
1565740800000,0.047078,0.047206,0.046301,0.047206,5908.481361,1565755199999
1565755200000,0.04743,0.047793,0.046636,0.046889,27984.61537,1565769599999
