openTime,open,high,low,close,volume,closeTime
1552003200000,0.0040156,0.0040521,0.0040156,0.0040521,36870.11750184,1552046399999
1552046400000,0.0039848,0.0040336,0.0038105,0.0038105,6355037.79520803,1552089599999
1552089600000,0.0039212,0.0041053,0.0039212,0.0040658,828155.9816015,1552132799999
1552132800000,0.0040706,0.0043218,0.0040302,0.0043124,2817054.71946803,1552175999999
1552176000000,0.0042855,0.0043198,0.0041156,0.0042328,912081.08688934,1552219199999
1552219200000,0.0042299,0.0042323,0.0041067,0.0041339,1460902.13640471,1552262399999
1552262400000,0.0041738,0.0041738,0.0039854,0.0039855,260475.58704233,1552305599999
1552305600000,0.0039648,0.0041448,0.0039589,0.0041448,1749129.91174323,1552348799999
1552348800000,0.0040743,0.00544,0.0040743,0.0045312,1935413.80009823,1552391999999
1552392000000,0.0046069,0.0048597,0.004496,0.0046546,5982507.50775553,1552435199999
1552435200000,0.0046961,0.00489,0.0044159,0.0044476,1306358.55376085,1552478399999
1552478400000,0.0044936,0.0046213,0.0044528,0.0044896,2278927.61894918,1552521599999
1552521600000,0.0045626,0.0045898,0.0044,0.0044903,631612.79518533,1552564799999
1552564800000,0.0044864,0.0046011,0.0044297,0.0046003,683066.64302764,1552607999999
1552608000000,0.0045046,0.0046006,0.0044697,0.0046006,346419.69692668,1552651199999
1552651200000,0.0045742,0.0047595,0.0045249,0.0046111,1683524.70505035,1552694399999
1552694400000,0.0046713,0.0047716,0.0046574,0.0047716,733205.8682109,1552737599999
1552737600000,0.0046525,0.0047024,0.0045931,0.0046827,517526.57406142,1552780799999
1552780800000,0.0045659,0.0046593,0.0045659,0.0046593,315584.07728146,1552823999999
1552824000000,0.0046145,0.0047014,0.0045257,0.0046353,1205126.90244925,1552867199999
1552867200000,0.0045503,0.0046205,0.0045,0.0045,9704378.65614961,1552910399999
1552910400000,0.0046087,0.004641,0.0045349,0.0045963,1180506.08900428,1552953599999
1552953600000,0.0046783,0.0046783,0.004542,0.0045912,798064.43514836,1552996799999
1552996800000,0.0045891,0.0047237,0.0045168,0.0047144,1610174.74640284,1553039999999
1553040000000,0.004683,0.0048018,0.004683,0.0047629,554582.19005159,1553083199999
1553083200000,0.0047201,0.0050764,0.0047201,0.0049153,3843599.1920446,1553126399999
1553126400000,0.0049417,0.0053182,0.0049011,0.0052145,5649066.76208173,1553169599999
1553169600000,0.0052484,0.0052986,0.004639,0.00501,1.835681727601351E7,1553212799999
1553212800000,0.0049095,0.0051792,0.0049095,0.0050738,2202538.76328024,1553255999999
1553256000000,0.005116,0.0052139,0.0050263,0.0050801,2500923.81703646,1553299199999
1553299200000,0.0051193,0.0053502,0.0050751,0.005154,6072900.05265783,1553342399999
1553342400000,0.0051911,0.0052301,0.0051,0.00515,3019804.49852435,1553385599999
1553385600000,0.0051801,0.0051801,0.0050646,0.0050646,856851.33922563,1553428799999
1553428800000,0.0051062,0.0051062,0.0049988,0.005065,1304148.68486165,1553471999999
1553472000000,0.0051061,0.0051061,0.0049866,0.0049913,946649.22216799,1553515199999
1553515200000,0.0049808,0.0050547,0.004717,0.0048973,8717200.90189834,1553558399999
1553558400000,0.0049469,0.0049469,0.0047894,0.0048041,678091.80035505,1553601599999
1553601600000,0.0048423,0.0048758,0.0046856,0.0048699,6981078.66136954,1553644799999
1553644800000,0.004873,0.0051046,0.0048355,0.0050655,1162539.6431706,1553687999999
1553688000000,0.0050699,0.0050712,0.004894,0.0050501,7130851.04782246,1553731199999
1553731200000,0.0049538,0.0050401,0.0045,0.0050259,681089.06179635,1553774399999
1553774400000,0.0049874,0.0051929,0.0049874,0.0051424,5652538.4073611,1553817599999
1553817600000,0.005199,0.0052542,0.0050927,0.0052542,1987185.72599526,1553860799999
1553860800000,0.0051621,0.005279,0.0051566,0.0052446,1343122.76515389,1553903999999
1553904000000,0.0052946,0.0053,0.0050842,0.0051663,1228567.37469545,1553947199999
1553947200000,0.0051685,0.0052536,0.0051131,0.0052536,596646.10229672,1553990399999
1553990400000,0.0052113,0.005478,0.005208,0.0054362,1177851.07822658,1554033599999
1554033600000,0.0055178,0.0055565,0.0053579,0.0054307,1860384.05434339,1554076799999
1554076800000,0.0053923,0.0056769,0.0053923,0.0056157,2115418.6059733,1554119999999
1554120000000,0.0056228,0.0056994,0.0055308,0.0056306,1328665.49937881,1554163199999
1554163200000,0.0058233,0.0064065,0.0056542,0.0061261,7717146.82635142,1554206399999
1554206400000,0.0061051,0.0066481,0.0060565,0.0065201,8527622.17331613,1554249599999
1554249600000,0.0065608,0.0065973,0.0062528,0.0064627,2768058.4650798,1554292799999
1554292800000,0.0065077,0.0071515,0.0061517,0.0066303,9684449.23012827,1554335999999
1554336000000,0.0064874,0.067,0.0063465,0.0066665,9889726.99530623,1554379199999
1554379200000,0.0065704,0.0068297,0.006187,0.0065376,4271090.83507003,1554422399999
1554422400000,0.0064695,0.0066934,0.0064695,0.0066887,1971624.08186855,1554465599999
1554465600000,0.0066697,0.0067572,0.0065192,0.0066746,2772556.87541831,1554508799999
1554508800000,0.0067072,0.0067683,0.0066172,0.0067441,903083.3286618,1554551999999
1554552000000,0.0067618,0.0069258,0.0066792,0.0067341,5639270.83272942,1554595199999
1554595200000,0.00673,0.0069926,0.00673,0.0068852,809901.16119563,1554638399999
1554638400000,0.0067825,0.0069089,0.006609,0.0067886,1867555.73321092,1554681599999
1554681600000,0.0069053,0.0069053,0.0062317,0.0062964,4837350.07313341,1554724799999
1554724800000,0.006327,0.0067506,0.006327,0.0066778,4955071.60550369,1554767999999
1554768000000,0.0066598,0.0066598,0.0062051,0.0063364,3247541.5106025,1554811199999
1554811200000,0.0063985,0.0065088,0.0063298,0.0063298,2577363.08731493,1554854399999
1554854400000,0.0063622,0.0066121,0.006337,0.0063741,2576798.69598254,1554897599999
1554897600000,0.0064389,0.0066094,0.0063113,0.0063832,4060661.3164219,1554940799999
1554940800000,0.0064119,0.0064121,0.0054735,0.0057938,4098973.34897701,1554983999999
1554984000000,0.0057446,0.007098,0.0057283,0.0059266,2835433.48531231,1555027199999
1555027200000,0.0057676,0.0061303,0.0057676,0.0061098,3662732.61830265,1555070399999
1555070400000,0.0061162,0.0061562,0.0059685,0.0061324,3841524.07338964,1555113599999
1555113600000,0.006067,0.0062655,0.0059653,0.0059653,5916119.39681128,1555156799999
1555156800000,0.0060722,0.0061992,0.0060614,0.0061136,1189210.99496567,1555199999999
1555200000000,0.0060607,0.0060754,0.0059789,0.0060198,1010174.23949564,1555243199999
1555243200000,0.0060708,0.0062268,0.0060188,0.0061775,2393442.45047111,1555286399999
1555286400000,0.0061288,0.0062721,0.0061239,0.0061913,1642887.10238524,1555329599999
1555329600000,0.0061311,0.0062636,0.005904,0.0060883,4892859.55625176,1555372799999
1555372800000,0.0060154,0.006134,0.0059992,0.0061091,1536946.46551164,1555415999999
1555416000000,0.0060733,0.0062897,0.005922,0.0062874,1514134.92887274,1555459199999
1555459200000,0.0062521,0.0062521,0.0061051,0.0062089,734731.38816058,1555502399999
1555502400000,0.0061531,0.006266,0.0061293,0.0062394,1211030.41263801,1555545599999
1555545600000,0.0062424,0.006317,0.0061889,0.0062339,634345.20110177,1555588799999
1555588800000,0.0063076,0.0067235,0.0062525,0.0064326,3645544.99781563,1555631999999
1555632000000,0.0066295,0.0066606,0.006431,0.0066183,8862090.33598679,1555675199999
1555675200000,0.0066123,0.0066123,0.0063255,0.0064459,7698363.43134764,1555718399999
1555718400000,0.0064081,0.0064117,0.0062336,0.0062908,5803378.45940178,1555761599999
1555761600000,0.0062343,0.0063562,0.0061261,0.0062574,3691658.65016031,1555804799999
