openTime,open,high,low,close,volume,closeTime
1629878400000,0.53596,0.60191,0.53381,0.58254,608946.99059109,1629907199999
1629907200000,0.58128,0.63872,0.56207,0.62753,667393.17499338,1629935999999
1629936000000,0.63284,0.73704,0.63284,0.67169,1558036.25360041,1629964799999
1629964800000,0.67262,0.68914,0.60149,0.61188,1382408.11219799,1629993599999
1629993600000,0.61373,0.61831,0.5741,0.5741,532582.85773244,1630022399999
1630022400000,0.57733,0.59002,0.54688,0.58696,360991.08647263,1630051199999
1630051200000,0.587,0.59847,0.56819,0.58669,565740.50365477,1630079999999
1630080000000,0.58691,0.61082,0.57708,0.60141,306450.00601974,1630108799999
1630108800000,0.59183,0.67,0.58931,0.64985,308325.90295353,1630137599999
1630137600000,0.64971,0.69039,0.64673,0.66245,616047.05579767,1630166399999
1630166400000,0.66275,0.66422,0.63897,0.64378,392635.25512676,1630195199999
1630195200000,0.64,0.80589,0.6278,0.77836,739071.33372484,1630223999999
1630224000000,0.77842,0.87501,0.75229,0.83623,1984416.21908969,1630252799999
1630252800000,0.83638,0.89025,0.81464,0.84456,1941478.32924842,1630281599999
1630281600000,0.85383,1.02,0.84089,0.92643,4597916.49800929,1630310399999
1630310400000,0.93021,0.94331,0.8503,0.8762,1876195.3893376,1630339199999
1630339200000,0.87371,0.90238,0.81067,0.81981,862221.44815565,1630367999999
1630368000000,0.81983,0.84454,0.79709,0.82356,528630.87524367,1630396799999
1630396800000,0.82619,0.83198,0.77027,0.78493,872182.48387105,1630425599999
1630425600000,0.7833,0.82359,0.75843,0.80418,446745.45489048,1630454399999
1630454400000,0.80315,0.95796,0.79176,0.88618,1344552.45950546,1630483199999
1630483200000,0.88539,0.89719,0.82511,0.83491,568125.37357832,1630511999999
1630512000000,0.83552,0.85839,0.82314,0.84822,558939.73467438,1630540799999
1630540800000,0.85034,0.89828,0.84433,0.85134,531170.09712344,1630569599999
1630569600000,0.85017,0.88036,0.81944,0.8262,558868.88740367,1630598399999
1630598400000,0.82665,0.85139,0.82049,0.84107,301672.82434616,1630627199999
1630627200000,0.84677,0.85689,0.80517,0.8197,217785.96948104,1630655999999
1630656000000,0.82115,0.84848,0.82015,0.84777,447411.18943906,1630684799999
1630684800000,0.84861,0.85158,0.82337,0.84302,188294.01412817,1630713599999
1630713600000,0.84494,0.87652,0.82688,0.84814,301276.17840837,1630742399999
1630742400000,0.84943,0.92446,0.83941,0.86311,929423.40594924,1630771199999
1630771200000,0.86341,0.86476,0.82029,0.83758,386048.90314823,1630799999999
1630800000000,0.83242,0.85369,0.81333,0.82957,122004.43284759,1630828799999
1630828800000,0.82982,0.83068,0.79235,0.80344,513917.79404582,1630857599999
